duplicate_group,sha256,copy_count,asset_id,origin,relative_path,size_bytes
DUP-00075,7ecc283c69abae1952c8f4286164260c64ee38b24ea49ee4a57ee5ed00c316e0,2,NOV-007941,NOVO,01_Assets_Organizados/Textures/textures/structures/Bricks076B_Displacement.jpg,441324
DUP-00076,c0f6be3cc6141868a44204dac5dc4a4f890ea585c0938bf9c06b7bf7ef99f802,2,TEM-001285,TEMPLATE,public/textures/structures/Fabric030_AmbientOcclusion.jpg,835879
DUP-00076,c0f6be3cc6141868a44204dac5dc4a4f890ea585c0938bf9c06b7bf7ef99f802,2,NOV-007943,NOVO,01_Assets_Organizados/Textures/textures/structures/Fabric030_AmbientOcclusion.jpg,835879
DUP-00077,e2fd3ab5e76a418bffceb88ce3837939e1039f94c432a3913c539b0d440ee7a5,2,TEM-001286,TEMPLATE,public/textures/structures/MedievalWood_Roughness.jpg,321025
DUP-00077,e2fd3ab5e76a418bffceb88ce3837939e1039f94c432a3913c539b0d440ee7a5,2,NOV-007947,NOVO,01_Assets_Organizados/Textures/textures/structures/MedievalWood_Roughness.jpg,321025
DUP-00078,f3a8c21257ef15ce3db10f33cfb0849f915506ec85010089c7761e125569759d,2,TEM-001287,TEMPLATE,public/textures/structures/Bricks076A_AmbientOcclusion.jpg,714723
DUP-00078,f3a8c21257ef15ce3db10f33cfb0849f915506ec85010089c7761e125569759d,2,NOV-007948,NOVO,01_Assets_Organizados/Textures/textures/structures/Bricks076A_AmbientOcclusion.jpg,714723
DUP-00079,297f61617f778a3ec5c2342aa2ac7b3b310afe036edbdd208a77e0336a499777,2,TEM-001288,TEMPLATE,public/textures/structures/Bricks076B_Roughness.jpg,600719
DUP-00079,297f61617f778a3ec5c2342aa2ac7b3b310afe036edbdd208a77e0336a499777,2,NOV-007949,NOVO,01_Assets_Organizados/Textures/textures/structures/Bricks076B_Roughness.jpg,600719
DUP-00080,c691b768a7d46bf55367be2d0f679b5667bce93de15fb0ac2e3cb2a2ad0cd9bf,2,TEM-001289,TEMPLATE,public/textures/structures/RustCoarse01_Displacement.jpg,415221
DUP-00080,c691b768a7d46bf55367be2d0f679b5667bce93de15fb0ac2e3cb2a2ad0cd9bf,2,NOV-007950,NOVO,01_Assets_Organizados/Textures/textures/structures/RustCoarse01_Displacement.jpg,415221
DUP-00081,5403919f1d08aa512ef56779f7800ab51b5375c6c51ed5f43646ae1a9525b39c,2,TEM-001290,TEMPLATE,public/textures/structures/Plaster007_Displacement.jpg,438483
DUP-00081,5403919f1d08aa512ef56779f7800ab51b5375c6c51ed5f43646ae1a9525b39c,2,NOV-007951,NOVO,01_Assets_Organizados/Textures/textures/structures/Plaster007_Displacement.jpg,438483
DUP-00082,05721f284a1acf7b8b2362bddcb7fe9de07444818f35b320628fb4bec1eb1240,2,TEM-001291,TEMPLATE,public/textures/structures/Bricks076B_Color.jpg,1459414
DUP-00082,05721f284a1acf7b8b2362bddcb7fe9de07444818f35b320628fb4bec1eb1240,2,NOV-007952,NOVO,01_Assets_Organizados/Textures/textures/structures/Bricks076B_Color.jpg,1459414
DUP-00083,25e7a8f1bf929fd356a38bc5c8540b5bde17c4dd9db4c9b0d2d66e98d60ca55c,2,TEM-001292,TEMPLATE,public/textures/structures/Plaster007_AmbientOcclusion.jpg,660056
DUP-00083,25e7a8f1bf929fd356a38bc5c8540b5bde17c4dd9db4c9b0d2d66e98d60ca55c,2,NOV-007954,NOVO,01_Assets_Organizados/Textures/textures/structures/Plaster007_AmbientOcclusion.jpg,660056
DUP-00084,6d1ac26fe23f4f4a54ebb29c03051e8597d1f1159582ada708715575c74316c3,2,TEM-001293,TEMPLATE,public/textures/structures/Fabric030_Displacement.jpg,831560
DUP-00084,6d1ac26fe23f4f4a54ebb29c03051e8597d1f1159582ada708715575c74316c3,2,NOV-007956,NOVO,01_Assets_Organizados/Textures/textures/structures/Fabric030_Displacement.jpg,831560
DUP-00085,bef928e219791fc7b5df99b9896b526375f999bb6358b9a008f1e4b2abce844f,2,TEM-001294,TEMPLATE,public/textures/structures/Plaster007_Color.jpg,1164937
DUP-00085,bef928e219791fc7b5df99b9896b526375f999bb6358b9a008f1e4b2abce844f,2,NOV-007957,NOVO,01_Assets_Organizados/Textures/textures/structures/Plaster007_Color.jpg,1164937
DUP-00086,ec35e1242c4a5ff762b0c4c9593efd96ee393426bcebc190ea813526bfa7ab9e,2,TEM-001295,TEMPLATE,public/textures/structures/MedievalWood_AmbientOcclusion.jpg,363919
DUP-00086,ec35e1242c4a5ff762b0c4c9593efd96ee393426bcebc190ea813526bfa7ab9e,2,NOV-007958,NOVO,01_Assets_Organizados/Textures/textures/structures/MedievalWood_AmbientOcclusion.jpg,363919
DUP-00087,932c94033f485ff3031e28394eaeaf91c946c66afb871b8945a341835e58d534,2,TEM-001296,TEMPLATE,public/textures/structures/Metal013_NormalGL.jpg,1766792
DUP-00087,932c94033f485ff3031e28394eaeaf91c946c66afb871b8945a341835e58d534,2,NOV-007959,NOVO,01_Assets_Organizados/Textures/textures/structures/Metal013_NormalGL.jpg,1766792
DUP-00088,66a36635dc3f2db696dbb6939b1d4f86c0b666c898c1b55c6b5d6d9f1896b43e,2,TEM-001297,TEMPLATE,public/textures/structures/MedievalWood_Color.jpg,747216
DUP-00088,66a36635dc3f2db696dbb6939b1d4f86c0b666c898c1b55c6b5d6d9f1896b43e,2,NOV-007960,NOVO,01_Assets_Organizados/Textures/textures/structures/MedievalWood_Color.jpg,747216
DUP-00089,2ba7287b839522c426052912b9b02b33ca86efcdac8d329d58a3bbef13a692bb,2,TEM-001298,TEMPLATE,public/textures/structures/Metal013_Displacement.jpg,620767
DUP-00089,2ba7287b839522c426052912b9b02b33ca86efcdac8d329d58a3bbef13a692bb,2,NOV-007961,NOVO,01_Assets_Organizados/Textures/textures/structures/Metal013_Displacement.jpg,620767
DUP-00090,b387d5008f7f45609a9854fcbdd3c4f71977a06953cd5fdeb996eb8a90f3cb1f,2,TEM-001299,TEMPLATE,public/textures/structures/Bricks076A_Roughness.jpg,582179
DUP-00090,b387d5008f7f45609a9854fcbdd3c4f71977a06953cd5fdeb996eb8a90f3cb1f,2,NOV-007964,NOVO,01_Assets_Organizados/Textures/textures/structures/Bricks076A_Roughness.jpg,582179
DUP-00091,96cae18e9f21be185de1dc2dc56c64baf219096b2e045edfb5bf321617aeb4b7,2,TEM-001300,TEMPLATE,public/textures/structures/Metal013_Roughness.jpg,526949
DUP-00091,96cae18e9f21be185de1dc2dc56c64baf219096b2e045edfb5bf321617aeb4b7,2,NOV-007966,NOVO,01_Assets_Organizados/Textures/textures/structures/Metal013_Roughness.jpg,526949
DUP-00092,64da463dbdf6d453b1d8fa613aef577f812b000be64a7754fea25b32d254f616,2,TEM-001301,TEMPLATE,public/textures/structures/Bricks076B_AmbientOcclusion.jpg,715204
DUP-00092,64da463dbdf6d453b1d8fa613aef577f812b000be64a7754fea25b32d254f616,2,NOV-007967,NOVO,01_Assets_Organizados/Textures/textures/structures/Bricks076B_AmbientOcclusion.jpg,715204
DUP-00093,90b0ce551282d55830497397edad9b0c3ea690728483de45b7df13eb0850df01,2,TEM-001302,TEMPLATE,public/textures/structures/MedievalWood_NormalGL.jpg,827061
DUP-00093,90b0ce551282d55830497397edad9b0c3ea690728483de45b7df13eb0850df01,2,NOV-007969,NOVO,01_Assets_Organizados/Textures/textures/structures/MedievalWood_NormalGL.jpg,827061
DUP-00094,dad06a54a13b75de7876cc24dd48eb85d34b98565f2819feb8be4cc9438ecf78,2,TEM-001303,TEMPLATE,public/textures/structures/Plaster007_NormalGL.jpg,1810633
DUP-00094,dad06a54a13b75de7876cc24dd48eb85d34b98565f2819feb8be4cc9438ecf78,2,NOV-007972,NOVO,01_Assets_Organizados/Textures/textures/structures/Plaster007_NormalGL.jpg,1810633
DUP-00095,6352924fbfe2be8d7151e3182e8cbe87c1138769b7733d43fb7ee2cf37a453e9,2,TEM-001304,TEMPLATE,public/textures/structures/Bricks076A_Displacement.jpg,440925
DUP-00095,6352924fbfe2be8d7151e3182e8cbe87c1138769b7733d43fb7ee2cf37a453e9,2,NOV-007973,NOVO,01_Assets_Organizados/Textures/textures/structures/Bricks076A_Displacement.jpg,440925
DUP-00096,c9a8f4ff15527af0b226b8a8840405f944c45a32c2e4462864d3b0136827e6e2,2,TEM-001305,TEMPLATE,public/textures/structures/Fabric030_NormalGL.jpg,2682952
DUP-00096,c9a8f4ff15527af0b226b8a8840405f944c45a32c2e4462864d3b0136827e6e2,2,NOV-007980,NOVO,01_Assets_Organizados/Textures/textures/structures/Fabric030_NormalGL.jpg,2682952
DUP-00097,b2a33b174919a568df785ad7d19db7f9d0d328c405ad9449680ace57c7f0e55f,2,TEM-001306,TEMPLATE,public/textures/structures/Bricks076A_Color.jpg,1445636
DUP-00097,b2a33b174919a568df785ad7d19db7f9d0d328c405ad9449680ace57c7f0e55f,2,NOV-007981,NOVO,01_Assets_Organizados/Textures/textures/structures/Bricks076A_Color.jpg,1445636
DUP-00098,24d256850a860f3e7d95b26e250687f847be41a70a446cdfd9a49f65e81ded5f,2,TEM-001307,TEMPLATE,public/textures/structures/MedievalWood_Displacement.jpg,158906
DUP-00098,24d256850a860f3e7d95b26e250687f847be41a70a446cdfd9a49f65e81ded5f,2,NOV-007984,NOVO,01_Assets_Organizados/Textures/textures/structures/MedievalWood_Displacement.jpg,158906
DUP-00099,f5b4a23044af1b49284e6adb082f49e6ea1a33c3753d5641e36f72de1ebf323e,2,TEM-001308,TEMPLATE,public/textures/structures/RustCoarse01_Roughness.jpg,712003
DUP-00099,f5b4a23044af1b49284e6adb082f49e6ea1a33c3753d5641e36f72de1ebf323e,2,NOV-007985,NOVO,01_Assets_Organizados/Textures/textures/structures/RustCoarse01_Roughness.jpg,712003
DUP-00100,bf9f86b24612ee8fbb5fb2929dd5efcf09ced40005f10837dbeef49029e30952,2,TEM-001309,TEMPLATE,public/textures/foliage/Moss002_AmbientOcclusion.jpg,896972
DUP-00100,bf9f86b24612ee8fbb5fb2929dd5efcf09ced40005f10837dbeef49029e30952,2,NOV-007986,NOVO,01_Assets_Organizados/Textures/textures/foliage/Moss002_AmbientOcclusion.jpg,896972
DUP-00101,10f00f2bfc8a96e1b3995a727fee60d485e69354c75fcea48b50537e611b87a2,2,TEM-001310,TEMPLATE,public/textures/foliage/Moss002_NormalGL.jpg,2395922
DUP-00101,10f00f2bfc8a96e1b3995a727fee60d485e69354c75fcea48b50537e611b87a2,2,NOV-007987,NOVO,01_Assets_Organizados/Textures/textures/foliage/Moss002_NormalGL.jpg,2395922
DUP-00102,458156780810eefc52a945b55f11d02571042fcd077134b59bb330335f68571a,2,TEM-001311,TEMPLATE,public/textures/terrain/Ground023_Color.jpg,1820307
DUP-00102,458156780810eefc52a945b55f11d02571042fcd077134b59bb330335f68571a,2,NOV-007988,NOVO,01_Assets_Organizados/Textures/textures/terrain/Ground023_Color.jpg,1820307
DUP-00103,f30750394ea226d5bdf2c9fbd094f743080828639ed651a8f9e32f51476e13ce,2,TEM-001312,TEMPLATE,public/textures/terrain/GroundAO_Packed.png,915952
DUP-00103,f30750394ea226d5bdf2c9fbd094f743080828639ed651a8f9e32f51476e13ce,2,NOV-007989,NOVO,01_Assets_Organizados/Textures/textures/terrain/GroundAO_Packed.png,915952
DUP-00104,058a3aa7c5f5b53eff9391b9b42f2a2377f86c7cda10ce330c042b1f02211081,2,TEM-001313,TEMPLATE,public/textures/terrain/Snow010A_Roughness.jpg,773806
DUP-00104,058a3aa7c5f5b53eff9391b9b42f2a2377f86c7cda10ce330c042b1f02211081,2,NOV-007990,NOVO,01_Assets_Organizados/Textures/textures/terrain/Snow010A_Roughness.jpg,773806
DUP-00105,b1b205a519b6fd139a8bcc8e78bbe55ea5c7cf4e5151924b270372b827a653fb,2,TEM-001314,TEMPLATE,public/textures/terrain/Rock051_NormalGL.jpg,2102099
DUP-00105,b1b205a519b6fd139a8bcc8e78bbe55ea5c7cf4e5151924b270372b827a653fb,2,NOV-007991,NOVO,01_Assets_Organizados/Textures/textures/terrain/Rock051_NormalGL.jpg,2102099
DUP-00106,688cb03920cfd16207e0386ef8157d59b1945c19bb4042064ae9a90b7120bd1f,2,TEM-001315,TEMPLATE,public/textures/terrain/Snow010A_AmbientOcclusion.jpg,355887
DUP-00106,688cb03920cfd16207e0386ef8157d59b1945c19bb4042064ae9a90b7120bd1f,2,NOV-007992,NOVO,01_Assets_Organizados/Textures/textures/terrain/Snow010A_AmbientOcclusion.jpg,355887
DUP-00107,34091e37c36cfc778fcdd77a4f1c64c7a4cc12c9b5bfbc1ecace700e2605d68b,2,TEM-001316,TEMPLATE,public/textures/terrain/Ground080_AmbientOcclusion.jpg,558874
DUP-00107,34091e37c36cfc778fcdd77a4f1c64c7a4cc12c9b5bfbc1ecace700e2605d68b,2,NOV-007993,NOVO,01_Assets_Organizados/Textures/textures/terrain/Ground080_AmbientOcclusion.jpg,558874
DUP-00108,e30ed618ddba9d08107a9984b4a545a0063945021ffc8960895864a2f4924046,2,TEM-001317,TEMPLATE,public/textures/terrain/Rock060_Displacement.jpg,294271
DUP-00108,e30ed618ddba9d08107a9984b4a545a0063945021ffc8960895864a2f4924046,2,NOV-007994,NOVO,01_Assets_Organizados/Textures/textures/terrain/Rock060_Displacement.jpg,294271
DUP-00109,0e87e0d98f4189c64ba8713b753fefb090042dc82caaabbdda1e18b677202d58,2,TEM-001318,TEMPLATE,public/textures/terrain/Rock051_AmbientOcclusion.jpg,671597
DUP-00109,0e87e0d98f4189c64ba8713b753fefb090042dc82caaabbdda1e18b677202d58,2,NOV-007996,NOVO,01_Assets_Organizados/Textures/textures/terrain/Rock051_AmbientOcclusion.jpg,671597
DUP-00110,ed9cb8439aa247e9ed4324fcc5d286f54d513c0da332b7b9b77bf9ca0f3dfbc2,2,TEM-001319,TEMPLATE,public/textures/terrain/Rock026_NormalGL.jpg,1789482
DUP-00110,ed9cb8439aa247e9ed4324fcc5d286f54d513c0da332b7b9b77bf9ca0f3dfbc2,2,NOV-007997,NOVO,01_Assets_Organizados/Textures/textures/terrain/Rock026_NormalGL.jpg,1789482
DUP-00111,59f9f93f8e12cb880c15065d25db20634003be34016ff009219607ea44a562e5,2,TEM-001320,TEMPLATE,public/textures/terrain/Rock029_NormalGL.jpg,268366
DUP-00111,59f9f93f8e12cb880c15065d25db20634003be34016ff009219607ea44a562e5,2,NOV-007998,NOVO,01_Assets_Organizados/Textures/textures/terrain/Rock029_NormalGL.jpg,268366
DUP-00112,8364c043491d7d75859db9b5e3049b3b30f61e8a6a23496e718d5ac9f200dc9a,2,TEM-001321,TEMPLATE,public/textures/terrain/Ground095A_NormalGL.jpg,75385
DUP-00112,8364c043491d7d75859db9b5e3049b3b30f61e8a6a23496e718d5ac9f200dc9a,2,NOV-008001,NOVO,01_Assets_Organizados/Textures/textures/terrain/Ground095A_NormalGL.jpg,75385
DUP-00113,3178c0a1c41896f463259e0f1ab5a5c9c7c37697de91c3672e4e79a3399dff96,2,TEM-001322,TEMPLATE,public/textures/terrain/Gravel024_NormalGL.jpg,291350
DUP-00113,3178c0a1c41896f463259e0f1ab5a5c9c7c37697de91c3672e4e79a3399dff96,2,NOV-008002,NOVO,01_Assets_Organizados/Textures/textures/terrain/Gravel024_NormalGL.jpg,291350
DUP-00114,b4c67014a863ff4e89499edf2673a1f58813f5e761f0d31d64e62a9a95f59a5c,2,TEM-001323,TEMPLATE,public/textures/terrain/Ground080_NormalGL.jpg,1513641
DUP-00114,b4c67014a863ff4e89499edf2673a1f58813f5e761f0d31d64e62a9a95f59a5c,2,NOV-008003,NOVO,01_Assets_Organizados/Textures/textures/terrain/Ground080_NormalGL.jpg,1513641
DUP-00115,92bdd9212a6d5c6dcc7a143130e51f8b2eceeb1410825714e1565b1bc1102445,2,TEM-001324,TEMPLATE,public/textures/terrain/Rock051_Color.jpg,1584524
DUP-00115,92bdd9212a6d5c6dcc7a143130e51f8b2eceeb1410825714e1565b1bc1102445,2,NOV-008004,NOVO,01_Assets_Organizados/Textures/textures/terrain/Rock051_Color.jpg,1584524
DUP-00116,a3b746ee8aa993500e94656a57eea4dee04ceae7b557bb7e8c37cee78b5fb17b,2,TEM-001325,TEMPLATE,public/textures/terrain/Rock035_NormalGL.jpg,286606
DUP-00116,a3b746ee8aa993500e94656a57eea4dee04ceae7b557bb7e8c37cee78b5fb17b,2,NOV-008005,NOVO,01_Assets_Organizados/Textures/textures/terrain/Rock035_NormalGL.jpg,286606
DUP-00117,3dcdf6b058eb7ce9a2c7bcfe955c3e621c5adfacc26dfed06a709395cbd4ff8d,2,TEM-001326,TEMPLATE,public/textures/terrain/Rock060_NormalGL.jpg,1921754
DUP-00117,3dcdf6b058eb7ce9a2c7bcfe955c3e621c5adfacc26dfed06a709395cbd4ff8d,2,NOV-008006,NOVO,01_Assets_Organizados/Textures/textures/terrain/Rock060_NormalGL.jpg,1921754
DUP-00118,8810effd44756341170d551501b7d0c645dc2395dbce46a8c7f1e61045258a06,2,TEM-001327,TEMPLATE,public/textures/terrain/Grass001_Roughness.jpg,823623
DUP-00118,8810effd44756341170d551501b7d0c645dc2395dbce46a8c7f1e61045258a06,2,NOV-008007,NOVO,01_Assets_Organizados/Textures/textures/terrain/Grass001_Roughness.jpg,823623
DUP-00119,dc190e7c94c21afee1a356350bf43620f33594d2b829160e959c667ceffec6f0,2,TEM-001328,TEMPLATE,public/textures/terrain/Ground054_NormalGL.jpg,139531
DUP-00119,dc190e7c94c21afee1a356350bf43620f33594d2b829160e959c667ceffec6f0,2,NOV-008008,NOVO,01_Assets_Organizados/Textures/textures/terrain/Ground054_NormalGL.jpg,139531
DUP-00120,220719c2a35df577aa80ded3835b4f96645401d76ec687b04dcba36e0763aec2,2,TEM-001329,TEMPLATE,public/textures/terrain/Ground071_NormalGL.jpg,1992995
DUP-00120,220719c2a35df577aa80ded3835b4f96645401d76ec687b04dcba36e0763aec2,2,NOV-008009,NOVO,01_Assets_Organizados/Textures/textures/terrain/Ground071_NormalGL.jpg,1992995
DUP-00121,64da196ff294dfc7edf0da3608c306ba8e7adab29529aac2759d5f2c7d8d3698,2,TEM-001330,TEMPLATE,public/textures/terrain/Snow010A_NormalGL.jpg,1465548
DUP-00121,64da196ff294dfc7edf0da3608c306ba8e7adab29529aac2759d5f2c7d8d3698,2,NOV-008010,NOVO,01_Assets_Organizados/Textures/textures/terrain/Snow010A_NormalGL.jpg,1465548
DUP-00122,8819849a3b3ceee6c3581ebc1c9c8fa41d275e4e843f65c5869388e1a980dd2e,2,TEM-001331,TEMPLATE,public/textures/terrain/PavingStones046_NormalGL.jpg,2176030
DUP-00122,8819849a3b3ceee6c3581ebc1c9c8fa41d275e4e843f65c5869388e1a980dd2e,2,NOV-008011,NOVO,01_Assets_Organizados/Textures/textures/terrain/PavingStones046_NormalGL.jpg,2176030
DUP-00123,f8b58e9f6db764c3985bb942b79fce11d91b7f8cdc5eb5eeecca5ddadf673259,2,TEM-001332,TEMPLATE,public/textures/terrain/Rock060_AmbientOcclusion.jpg,603867
DUP-00123,f8b58e9f6db764c3985bb942b79fce11d91b7f8cdc5eb5eeecca5ddadf673259,2,NOV-008012,NOVO,01_Assets_Organizados/Textures/textures/terrain/Rock060_AmbientOcclusion.jpg,603867
DUP-00124,c24eda1eb09198a23ab29a79ce4c1e335d9bb1eb8145ed368639ac78036e9365,2,TEM-001333,TEMPLATE,public/textures/terrain/PavingStones046_Roughness.jpg,636185
DUP-00124,c24eda1eb09198a23ab29a79ce4c1e335d9bb1eb8145ed368639ac78036e9365,2,NOV-008013,NOVO,01_Assets_Organizados/Textures/textures/terrain/PavingStones046_Roughness.jpg,636185
DUP-00125,62923dd21d2d7b19fc5d6fe49827e00cabfcc16f1151d6805087b9c1ecc0bdd2,2,TEM-001334,TEMPLATE,public/textures/terrain/Rock026_Roughness.jpg,319913
DUP-00125,62923dd21d2d7b19fc5d6fe49827e00cabfcc16f1151d6805087b9c1ecc0bdd2,2,NOV-008014,NOVO,01_Assets_Organizados/Textures/textures/terrain/Rock026_Roughness.jpg,319913
DUP-00126,431223a2b8ca9684a115b3ce7445122013cf1516645d7ed9a66f5f26c94cd253,2,TEM-001335,TEMPLATE,public/textures/terrain/Ground054_Color.jpg,157638
DUP-00126,431223a2b8ca9684a115b3ce7445122013cf1516645d7ed9a66f5f26c94cd253,2,NOV-008016,NOVO,01_Assets_Organizados/Textures/textures/terrain/Ground054_Color.jpg,157638
DUP-00127,0badf4e433aa96102c3beaeadb08ae4a9510d374ee251ddbf3ae77f73efaddad,2,TEM-001336,TEMPLATE,public/textures/terrain/Rock060_Color.jpg,1028453
DUP-00127,0badf4e433aa96102c3beaeadb08ae4a9510d374ee251ddbf3ae77f73efaddad,2,NOV-008017,NOVO,01_Assets_Organizados/Textures/textures/terrain/Rock060_Color.jpg,1028453
DUP-00128,21e2b5c25ca441bb525caf5444cd4b97eec6e201940021b526c7e48ef7462112,2,TEM-001337,TEMPLATE,public/textures/terrain/Ground093A_NormalGL.jpg,68414
DUP-00128,21e2b5c25ca441bb525caf5444cd4b97eec6e201940021b526c7e48ef7462112,2,NOV-008018,NOVO,01_Assets_Organizados/Textures/textures/terrain/Ground093A_NormalGL.jpg,68414
DUP-00129,eef0b56db5f00a6fcb3d0e0f8463e4e141e88aa85b26527a04d617b75a4ab5d2,2,TEM-001338,TEMPLATE,public/textures/terrain/Grass001_NormalGL.jpg,2338245
DUP-00129,eef0b56db5f00a6fcb3d0e0f8463e4e141e88aa85b26527a04d617b75a4ab5d2,2,NOV-008019,NOVO,01_Assets_Organizados/Textures/textures/terrain/Grass001_NormalGL.jpg,2338245
DUP-00130,7dcdf120d837ccbd48de1a46619fa2b21d2988adf48ce9712a0028448719dc1c,2,TEM-001339,TEMPLATE,public/textures/terrain/Ground023_NormalGL.jpg,2521545
DUP-00130,7dcdf120d837ccbd48de1a46619fa2b21d2988adf48ce9712a0028448719dc1c,2,NOV-008021,NOVO,01_Assets_Organizados/Textures/textures/terrain/Ground023_NormalGL.jpg,2521545
DUP-00131,4154f5e28dfe03914ad5dfab8b1381950ae3967e995ae3193a51e7021d2d6105,2,TEM-001340,TEMPLATE,public/textures/terrain/Ground093A_Color.jpg,22735
DUP-00131,4154f5e28dfe03914ad5dfab8b1381950ae3967e995ae3193a51e7021d2d6105,2,NOV-008022,NOVO,01_Assets_Organizados/Textures/textures/terrain/Ground093A_Color.jpg,22735
DUP-00132,342a049071ba62dc2d1792868752fc19f88cdb45f5858206da933034bba571c4,2,TEM-001341,TEMPLATE,public/textures/terrain/PavingStones046_Color.jpg,1083584
DUP-00132,342a049071ba62dc2d1792868752fc19f88cdb45f5858206da933034bba571c4,2,NOV-008023,NOVO,01_Assets_Organizados/Textures/textures/terrain/PavingStones046_Color.jpg,1083584
DUP-00133,9e931b8cee12dfa88d8a8af3718007cf093b5d3a959487edefc3c6e60db5cb08,2,TEM-001342,TEMPLATE,public/textures/terrain/Lava004_NormalGL.jpg,125893
DUP-00133,9e931b8cee12dfa88d8a8af3718007cf093b5d3a959487edefc3c6e60db5cb08,2,NOV-008024,NOVO,01_Assets_Organizados/Textures/textures/terrain/Lava004_NormalGL.jpg,125893
DUP-00134,9c83847804d2fc8accbf1a74489b23409c55e6f471808ed4bf0deb5f07837cdb,2,TEM-001343,TEMPLATE,public/textures/terrain/Rock026_AmbientOcclusion.jpg,272032
DUP-00134,9c83847804d2fc8accbf1a74489b23409c55e6f471808ed4bf0deb5f07837cdb,2,NOV-008025,NOVO,01_Assets_Organizados/Textures/textures/terrain/Rock026_AmbientOcclusion.jpg,272032
DUP-00135,a5e6e6a1c4329562e99f009313f09e44dd179dedbfb5dd679feeaf17ca122ab9,2,TEM-001344,TEMPLATE,public/textures/terrain/Grass001_AmbientOcclusion.jpg,902486
DUP-00135,a5e6e6a1c4329562e99f009313f09e44dd179dedbfb5dd679feeaf17ca122ab9,2,NOV-008026,NOVO,01_Assets_Organizados/Textures/textures/terrain/Grass001_AmbientOcclusion.jpg,902486
DUP-00136,3d46cc8b373655c29b5b523b9ea270ad6056dc8efe1a292d25a34d6783f6ca61,2,TEM-001345,TEMPLATE,public/textures/terrain/Ground071_Color.jpg,1809189
DUP-00136,3d46cc8b373655c29b5b523b9ea270ad6056dc8efe1a292d25a34d6783f6ca61,2,NOV-008027,NOVO,01_Assets_Organizados/Textures/textures/terrain/Ground071_Color.jpg,1809189
DUP-00137,a43293088f9614232a5dc265e233923e52e0c464a021ce59862974d367d5688c,2,TEM-001346,TEMPLATE,public/textures/terrain/Rock029_Color.jpg,198988
DUP-00137,a43293088f9614232a5dc265e233923e52e0c464a021ce59862974d367d5688c,2,NOV-008028,NOVO,01_Assets_Organizados/Textures/textures/terrain/Rock029_Color.jpg,198988
DUP-00138,e492600c846590b72476f2ab596009076e6253433fe86481f45db2ed30609cb2,2,TEM-001347,TEMPLATE,public/textures/terrain/Rock026_Displacement.jpg,214437
DUP-00138,e492600c846590b72476f2ab596009076e6253433fe86481f45db2ed30609cb2,2,NOV-008029,NOVO,01_Assets_Organizados/Textures/textures/terrain/Rock026_Displacement.jpg,214437
DUP-00139,b9b6d61bc3b6137b868a3447eef18737896acd26d58fe2f4b83ce8c0e9d3f8ad,2,TEM-001348,TEMPLATE,public/textures/terrain/Grass001_Color.jpg,1764300
DUP-00139,b9b6d61bc3b6137b868a3447eef18737896acd26d58fe2f4b83ce8c0e9d3f8ad,2,NOV-008030,NOVO,01_Assets_Organizados/Textures/textures/terrain/Grass001_Color.jpg,1764300
DUP-00140,1190f48670ae2709fe10c35c61292ea23ba599fcbfa5c5e1d5c5e2638fd14c16,2,TEM-001349,TEMPLATE,public/textures/terrain/Ground095A_Color.jpg,35140
DUP-00140,1190f48670ae2709fe10c35c61292ea23ba599fcbfa5c5e1d5c5e2638fd14c16,2,NOV-008031,NOVO,01_Assets_Organizados/Textures/textures/terrain/Ground095A_Color.jpg,35140
DUP-00141,d6a7619f22c1a82f822e06d259a9dac7a68d3389eec18a3cc18f712956e360c6,2,TEM-001350,TEMPLATE,public/textures/terrain/Gravel024_Color.jpg,174277
DUP-00141,d6a7619f22c1a82f822e06d259a9dac7a68d3389eec18a3cc18f712956e360c6,2,NOV-008032,NOVO,01_Assets_Organizados/Textures/textures/terrain/Gravel024_Color.jpg,174277
DUP-00142,700f4f6a1ac62eab8bf0555e07113949bc1190b80ee27bb6830d910ebc88637d,2,TEM-001351,TEMPLATE,public/textures/terrain/Ground071_AmbientOcclusion.jpg,836731
DUP-00142,700f4f6a1ac62eab8bf0555e07113949bc1190b80ee27bb6830d910ebc88637d,2,NOV-008035,NOVO,01_Assets_Organizados/Textures/textures/terrain/Ground071_AmbientOcclusion.jpg,836731
DUP-00143,6f2595c1a1e96b5cb69855787386e5d8804e29a0bc2074cbca572fb920afc7d6,2,TEM-001352,TEMPLATE,public/textures/terrain/Rock026_Color.jpg,1369157
DUP-00143,6f2595c1a1e96b5cb69855787386e5d8804e29a0bc2074cbca572fb920afc7d6,2,NOV-008036,NOVO,01_Assets_Organizados/Textures/textures/terrain/Rock026_Color.jpg,1369157
DUP-00144,639ab71c514098ba7cb1ebd017f1c7a20b7fd0e38a7ac2c5ff55e7bf2ae2f3d7,2,TEM-001353,TEMPLATE,public/textures/terrain/Ground023_Roughness.jpg,746375
DUP-00144,639ab71c514098ba7cb1ebd017f1c7a20b7fd0e38a7ac2c5ff55e7bf2ae2f3d7,2,NOV-008037,NOVO,01_Assets_Organizados/Textures/textures/terrain/Ground023_Roughness.jpg,746375
