scope,relative_path,category,file_name,extension,size_bytes,size_kb,size_mb,mapping_status,mapping_source,mapping_target,mapping_label,triangles,vertices,materials,textures_in_gltf,image_width,image_height,image_mode
01_Assets_Organizados,Dungeon/candy_bucket_b_decorated.glb,Dungeon,candy_bucket_b_decorated.glb,.glb,43752,42.73,0.0417,UNMAPPED,,,,912,1013,1,1,,,
01_Assets_Organizados,Dungeon/candy_green_a.glb,Dungeon,candy_green_a.glb,.glb,32644,31.88,0.0311,UNMAPPED,,,,176,180,1,1,,,
01_Assets_Organizados,Dungeon/candy_green_b.glb,Dungeon,candy_green_b.glb,.glb,32640,31.88,0.0311,UNMAPPED,,,,176,180,1,1,,,
01_Assets_Organizados,Dungeon/candy_green_c.glb,Dungeon,candy_green_c.glb,.glb,32644,31.88,0.0311,UNMAPPED,,,,176,180,1,1,,,
01_Assets_Organizados,Dungeon/candy_orange_a.glb,Dungeon,candy_orange_a.glb,.glb,32644,31.88,0.0311,UNMAPPED,,,,176,180,1,1,,,
01_Assets_Organizados,Dungeon/candy_orange_b.glb,Dungeon,candy_orange_b.glb,.glb,32652,31.89,0.0311,UNMAPPED,,,,176,180,1,1,,,
01_Assets_Organizados,Dungeon/candy_orange_c.glb,Dungeon,candy_orange_c.glb,.glb,32640,31.88,0.0311,UNMAPPED,,,,176,180,1,1,,,
01_Assets_Organizados,Dungeon/candy_pink_a.glb,Dungeon,candy_pink_a.glb,.glb,32648,31.88,0.0311,UNMAPPED,,,,176,180,1,1,,,
01_Assets_Organizados,Dungeon/candy_pink_b.glb,Dungeon,candy_pink_b.glb,.glb,32640,31.88,0.0311,UNMAPPED,,,,176,180,1,1,,,
01_Assets_Organizados,Dungeon/candy_purple_a.glb,Dungeon,candy_purple_a.glb,.glb,32640,31.88,0.0311,UNMAPPED,,,,176,180,1,1,,,
01_Assets_Organizados,Dungeon/candy_purple_b.glb,Dungeon,candy_purple_b.glb,.glb,32640,31.88,0.0311,UNMAPPED,,,,176,180,1,1,,,
01_Assets_Organizados,Dungeon/candycorn.glb,Dungeon,candycorn.glb,.glb,31420,30.68,0.03,UNMAPPED,,,,96,66,1,1,,,
01_Assets_Organizados,Dungeon/ceiling_tile.glb,Dungeon,ceiling_tile.glb,.glb,31156,30.43,0.0297,UNMAPPED,,,,60,101,1,1,,,
01_Assets_Organizados,Dungeon/chair.glb,Dungeon,chair.glb,.glb,35564,34.73,0.0339,UNMAPPED,,,,294,506,1,1,,,
01_Assets_Organizados,Dungeon/chest.glb,Dungeon,chest.glb,.glb,41900,40.92,0.04,UNMAPPED,,,,728,1204,1,1,,,
01_Assets_Organizados,Dungeon/chest_gold.glb,Dungeon,chest_gold.glb,.glb,55240,53.95,0.0527,UNMAPPED,,,,1568,2322,1,1,,,
01_Assets_Organizados,Dungeon/chest_large.glb,Dungeon,chest_large.glb,.glb,43100,42.09,0.0411,UNMAPPED,,,,728,1124,1,1,,,
01_Assets_Organizados,Dungeon/chest_large_gold.glb,Dungeon,chest_large_gold.glb,.glb,43088,42.08,0.0411,UNMAPPED,,,,728,1124,1,1,,,
01_Assets_Organizados,Dungeon/chest_mimic.glb,Dungeon,chest_mimic.glb,.glb,48060,46.93,0.0458,UNMAPPED,,,,1072,1546,1,1,,,
01_Assets_Organizados,Dungeon/coffin.glb,Dungeon,coffin.glb,.glb,34572,33.76,0.033,UNMAPPED,,,,316,506,1,1,,,
01_Assets_Organizados,Dungeon/coffin_decorated.glb,Dungeon,coffin_decorated.glb,.glb,51432,50.23,0.049,UNMAPPED,,,,2064,2090,1,1,,,
01_Assets_Organizados,Dungeon/coin.glb,Dungeon,coin.glb,.glb,31928,31.18,0.0304,UNMAPPED,,,,80,124,1,1,,,
01_Assets_Organizados,Dungeon/coin_stack_large.glb,Dungeon,coin_stack_large.glb,.glb,57364,56.02,0.0547,UNMAPPED,,,,1776,2244,1,1,,,
01_Assets_Organizados,Dungeon/coin_stack_medium.glb,Dungeon,coin_stack_medium.glb,.glb,42852,41.85,0.0409,UNMAPPED,,,,968,1284,1,1,,,
01_Assets_Organizados,Dungeon/coin_stack_small.glb,Dungeon,coin_stack_small.glb,.glb,37380,36.5,0.0356,UNMAPPED,,,,416,572,1,1,,,
01_Assets_Organizados,Dungeon/column.glb,Dungeon,column.glb,.glb,31252,30.52,0.0298,UNMAPPED,,,,44,92,1,1,,,
01_Assets_Organizados,Dungeon/crate_large.glb,Dungeon,crate_large.glb,.glb,33384,32.6,0.0318,UNMAPPED,,,,176,324,1,1,,,
01_Assets_Organizados,Dungeon/crate_large_decorated.glb,Dungeon,crate_large_decorated.glb,.glb,42060,41.07,0.0401,UNMAPPED,,,,647,1127,1,1,,,
01_Assets_Organizados,Dungeon/crate_small.glb,Dungeon,crate_small.glb,.glb,33468,32.68,0.0319,UNMAPPED,,,,176,324,1,1,,,
01_Assets_Organizados,Dungeon/crates_stacked.glb,Dungeon,crates_stacked.glb,.glb,53920,52.66,0.0514,UNMAPPED,,,,1331,2457,1,1,,,
01_Assets_Organizados,Dungeon/crypt.glb,Dungeon,crypt.glb,.glb,45956,44.88,0.0438,UNMAPPED,,,,952,1654,1,1,,,
01_Assets_Organizados,Dungeon/delve_entrance_2.glb,Dungeon,delve_entrance_2.glb,.glb,496380,484.75,0.4734,UNMAPPED,,,,8000,8659,1,1,,,
01_Assets_Organizados,Dungeon/fence.glb,Dungeon,fence.glb,.glb,37352,36.48,0.0356,UNMAPPED,,,,380,764,1,1,,,
01_Assets_Organizados,Dungeon/fence_broken.glb,Dungeon,fence_broken.glb,.glb,38336,37.44,0.0366,UNMAPPED,,,,446,825,1,1,,,
01_Assets_Organizados,Dungeon/fence_gate.glb,Dungeon,fence_gate.glb,.glb,44192,43.16,0.0421,UNMAPPED,,,,620,1198,1,1,,,
01_Assets_Organizados,Dungeon/fence_pillar.glb,Dungeon,fence_pillar.glb,.glb,32172,31.42,0.0307,UNMAPPED,,,,94,180,1,1,,,
01_Assets_Organizados,Dungeon/fence_pillar_broken.glb,Dungeon,fence_pillar_broken.glb,.glb,32388,31.63,0.0309,UNMAPPED,,,,102,185,1,1,,,
01_Assets_Organizados,Dungeon/fence_seperate.glb,Dungeon,fence_seperate.glb,.glb,36212,35.36,0.0345,UNMAPPED,,,,312,652,1,1,,,
01_Assets_Organizados,Dungeon/fence_seperate_broken.glb,Dungeon,fence_seperate_broken.glb,.glb,36712,35.85,0.035,UNMAPPED,,,,354,690,1,1,,,
01_Assets_Organizados,Dungeon/floor_dirt.glb,Dungeon,floor_dirt.glb,.glb,32464,31.7,0.031,UNMAPPED,,,,120,240,1,1,,,
01_Assets_Organizados,Dungeon/floor_dirt_grave.glb,Dungeon,floor_dirt_grave.glb,.glb,32760,31.99,0.0312,UNMAPPED,,,,132,245,1,1,,,
01_Assets_Organizados,Dungeon/floor_dirt_large.glb,Dungeon,floor_dirt_large.glb,.glb,29536,28.84,0.0282,UNMAPPED,,,,104,216,1,1,,,
01_Assets_Organizados,Dungeon/floor_dirt_large_rocky.glb,Dungeon,floor_dirt_large_rocky.glb,.glb,31436,30.7,0.03,UNMAPPED,,,,187,375,1,1,,,
01_Assets_Organizados,Dungeon/floor_dirt_small.glb,Dungeon,floor_dirt_small.glb,.glb,31824,31.08,0.0303,UNMAPPED,,,,80,160,1,1,,,
01_Assets_Organizados,Dungeon/floor_dirt_small_a.glb,Dungeon,floor_dirt_small_a.glb,.glb,31440,30.7,0.03,UNMAPPED,,,,45,90,1,1,,,
01_Assets_Organizados,Dungeon/floor_dirt_small_b.glb,Dungeon,floor_dirt_small_b.glb,.glb,31096,30.37,0.0297,UNMAPPED,,,,36,62,1,1,,,
01_Assets_Organizados,Dungeon/floor_dirt_small_c.glb,Dungeon,floor_dirt_small_c.glb,.glb,31128,30.4,0.0297,UNMAPPED,,,,33,65,1,1,,,
01_Assets_Organizados,Dungeon/floor_dirt_small_corner.glb,Dungeon,floor_dirt_small_corner.glb,.glb,31544,30.8,0.0301,UNMAPPED,,,,56,103,1,1,,,
01_Assets_Organizados,Dungeon/floor_dirt_small_d.glb,Dungeon,floor_dirt_small_d.glb,.glb,30816,30.09,0.0294,UNMAPPED,,,,20,39,1,1,,,
01_Assets_Organizados,Dungeon/floor_dirt_small_weeds.glb,Dungeon,floor_dirt_small_weeds.glb,.glb,36740,35.88,0.035,UNMAPPED,,,,416,534,1,1,,,
01_Assets_Organizados,Dungeon/floor_foundation_allsides.glb,Dungeon,floor_foundation_allsides.glb,.glb,35744,34.91,0.0341,UNMAPPED,,,,360,804,1,1,,,
01_Assets_Organizados,Dungeon/floor_foundation_corner.glb,Dungeon,floor_foundation_corner.glb,.glb,34652,33.84,0.033,UNMAPPED,,,,202,418,1,1,,,
01_Assets_Organizados,Dungeon/floor_foundation_diagonal_corner.glb,Dungeon,floor_foundation_diagonal_corner.glb,.glb,32780,32.01,0.0313,UNMAPPED,,,,111,223,1,1,,,
01_Assets_Organizados,Dungeon/floor_foundation_front.glb,Dungeon,floor_foundation_front.glb,.glb,32744,31.98,0.0312,UNMAPPED,,,,123,237,1,1,,,
01_Assets_Organizados,Dungeon/floor_foundation_front_and_back.glb,Dungeon,floor_foundation_front_and_back.glb,.glb,34628,33.82,0.033,UNMAPPED,,,,202,418,1,1,,,
01_Assets_Organizados,Dungeon/floor_foundation_front_and_sides.glb,Dungeon,floor_foundation_front_and_sides.glb,.glb,36480,35.62,0.0348,UNMAPPED,,,,281,599,1,1,,,
01_Assets_Organizados,Dungeon/floor_tile_big_grate.glb,Dungeon,floor_tile_big_grate.glb,.glb,35660,34.82,0.034,UNMAPPED,,,,292,548,1,1,,,
01_Assets_Organizados,Dungeon/floor_tile_big_grate_open.glb,Dungeon,floor_tile_big_grate_open.glb,.glb,35544,34.71,0.0339,UNMAPPED,,,,284,532,1,1,,,
01_Assets_Organizados,Dungeon/floor_tile_big_spikes.glb,Dungeon,floor_tile_big_spikes.glb,.glb,42828,41.82,0.0408,UNMAPPED,,,,638,1166,1,1,,,
01_Assets_Organizados,Dungeon/floor_tile_extralarge_grates.glb,Dungeon,floor_tile_extralarge_grates.glb,.glb,42592,41.59,0.0406,UNMAPPED,,,,772,1348,1,1,,,
01_Assets_Organizados,Dungeon/floor_tile_extralarge_grates_open.glb,Dungeon,floor_tile_extralarge_grates_open.glb,.glb,42448,41.45,0.0405,UNMAPPED,,,,764,1332,1,1,,,
01_Assets_Organizados,Dungeon/floor_tile_grate.glb,Dungeon,floor_tile_grate.glb,.glb,29712,29.02,0.0283,UNMAPPED,,,,142,276,1,1,,,
01_Assets_Organizados,Dungeon/floor_tile_grate_open.glb,Dungeon,floor_tile_grate_open.glb,.glb,32696,31.93,0.0312,UNMAPPED,,,,140,272,1,1,,,
01_Assets_Organizados,Dungeon/floor_tile_large.glb,Dungeon,floor_tile_large.glb,.glb,30248,29.54,0.0288,UNMAPPED,,,,188,311,1,1,,,
01_Assets_Organizados,Dungeon/floor_tile_large_rocks.glb,Dungeon,floor_tile_large_rocks.glb,.glb,33820,33.03,0.0323,UNMAPPED,,,,338,604,1,1,,,
01_Assets_Organizados,Dungeon/floor_tile_small.glb,Dungeon,floor_tile_small.glb,.glb,28040,27.38,0.0267,UNMAPPED,,,,66,104,1,1,,,
01_Assets_Organizados,Dungeon/floor_tile_small_broken_A.glb,Dungeon,floor_tile_small_broken_A.glb,.glb,28424,27.76,0.0271,UNMAPPED,,,,94,142,1,1,,,
01_Assets_Organizados,Dungeon/floor_tile_small_broken_B.glb,Dungeon,floor_tile_small_broken_B.glb,.glb,28284,27.62,0.027,UNMAPPED,,,,76,129,1,1,,,
01_Assets_Organizados,Dungeon/floor_tile_small_corner.glb,Dungeon,floor_tile_small_corner.glb,.glb,30920,30.2,0.0295,UNMAPPED,,,,31,52,1,1,,,
01_Assets_Organizados,Dungeon/floor_tile_small_decorated.glb,Dungeon,floor_tile_small_decorated.glb,.glb,34260,33.46,0.0327,UNMAPPED,,,,390,670,1,1,,,
01_Assets_Organizados,Dungeon/floor_tile_small_weeds_A.glb,Dungeon,floor_tile_small_weeds_A.glb,.glb,35388,34.56,0.0337,UNMAPPED,,,,589,733,1,1,,,
01_Assets_Organizados,Dungeon/floor_tile_small_weeds_B.glb,Dungeon,floor_tile_small_weeds_B.glb,.glb,35084,34.26,0.0335,UNMAPPED,,,,447,708,1,1,,,
01_Assets_Organizados,Dungeon/floor_wood_large.glb,Dungeon,floor_wood_large.glb,.glb,35080,34.26,0.0335,UNMAPPED,,,,272,528,1,1,,,
01_Assets_Organizados,Dungeon/floor_wood_large_dark.glb,Dungeon,floor_wood_large_dark.glb,.glb,35124,34.3,0.0335,UNMAPPED,,,,272,528,1,1,,,
01_Assets_Organizados,Dungeon/floor_wood_small.glb,Dungeon,floor_wood_small.glb,.glb,31736,30.99,0.0303,UNMAPPED,,,,78,146,1,1,,,
01_Assets_Organizados,Dungeon/floor_wood_small_dark.glb,Dungeon,floor_wood_small_dark.glb,.glb,31756,31.01,0.0303,UNMAPPED,,,,78,146,1,1,,,
01_Assets_Organizados,Dungeon/grave_a.glb,Dungeon,grave_a.glb,.glb,34828,34.01,0.0332,UNMAPPED,,,,323,430,1,1,,,
01_Assets_Organizados,Dungeon/grave_a_destroyed.glb,Dungeon,grave_a_destroyed.glb,.glb,37580,36.7,0.0358,UNMAPPED,,,,416,659,1,1,,,
01_Assets_Organizados,Dungeon/grave_B.glb,Dungeon,grave_B.glb,.glb,32276,31.52,0.0308,UNMAPPED,,,,190,396,1,1,,,
01_Assets_Organizados,Dungeon/gravemarker_A.glb,Dungeon,gravemarker_A.glb,.glb,29740,29.04,0.0284,UNMAPPED,,,,56,115,1,1,,,
01_Assets_Organizados,Dungeon/gravemarker_b.glb,Dungeon,gravemarker_b.glb,.glb,33832,33.04,0.0323,UNMAPPED,,,,136,307,1,1,,,
01_Assets_Organizados,Dungeon/gravestone.glb,Dungeon,gravestone.glb,.glb,31808,31.06,0.0303,UNMAPPED,,,,271,334,1,1,,,
01_Assets_Organizados,Dungeon/haybale.glb,Dungeon,haybale.glb,.glb,37360,36.48,0.0356,UNMAPPED,,,,444,640,1,1,,,
01_Assets_Organizados,Dungeon/keg.glb,Dungeon,keg.glb,.glb,40192,39.25,0.0383,UNMAPPED,,,,807,1187,1,1,,,
01_Assets_Organizados,Dungeon/keg_decorated.glb,Dungeon,keg_decorated.glb,.glb,63516,62.03,0.0606,UNMAPPED,,,,2058,3217,1,1,,,
01_Assets_Organizados,Dungeon/key.glb,Dungeon,key.glb,.glb,32364,31.61,0.0309,UNMAPPED,,,,160,160,1,1,,,
01_Assets_Organizados,Dungeon/key_gold.glb,Dungeon,key_gold.glb,.glb,32380,31.62,0.0309,UNMAPPED,,,,160,160,1,1,,,
01_Assets_Organizados,Dungeon/keyring.glb,Dungeon,keyring.glb,.glb,38896,37.98,0.0371,UNMAPPED,,,,728,714,1,1,,,
01_Assets_Organizados,Dungeon/keyring_hanging.glb,Dungeon,keyring_hanging.glb,.glb,39008,38.09,0.0372,UNMAPPED,,,,728,714,1,1,,,
01_Assets_Organizados,Dungeon/lantern_hanging.glb,Dungeon,lantern_hanging.glb,.glb,36308,35.46,0.0346,UNMAPPED,,,,472,520,1,1,,,
01_Assets_Organizados,Dungeon/lantern_standing.glb,Dungeon,lantern_standing.glb,.glb,34196,33.39,0.0326,UNMAPPED,,,,264,338,1,1,,,
01_Assets_Organizados,Dungeon/lollipop_blue.glb,Dungeon,lollipop_blue.glb,.glb,34116,33.32,0.0325,UNMAPPED,,,,216,325,1,1,,,
01_Assets_Organizados,Dungeon/lollipop_brown.glb,Dungeon,lollipop_brown.glb,.glb,34116,33.32,0.0325,UNMAPPED,,,,216,325,1,1,,,
01_Assets_Organizados,Dungeon/lollipop_green.glb,Dungeon,lollipop_green.glb,.glb,34116,33.32,0.0325,UNMAPPED,,,,216,325,1,1,,,
01_Assets_Organizados,Dungeon/lollipop_orange.glb,Dungeon,lollipop_orange.glb,.glb,34116,33.32,0.0325,UNMAPPED,,,,216,325,1,1,,,
01_Assets_Organizados,Dungeon/lollipop_pink.glb,Dungeon,lollipop_pink.glb,.glb,34124,33.32,0.0325,UNMAPPED,,,,216,325,1,1,,,
01_Assets_Organizados,Dungeon/lollipop_purple.glb,Dungeon,lollipop_purple.glb,.glb,34124,33.32,0.0325,UNMAPPED,,,,216,325,1,1,,,
01_Assets_Organizados,Dungeon/maze_short.glb,Dungeon,maze_short.glb,.glb,39672,38.74,0.0378,UNMAPPED,,,,558,882,1,1,,,
01_Assets_Organizados,Dungeon/maze_tall.glb,Dungeon,maze_tall.glb,.glb,39556,38.63,0.0377,UNMAPPED,,,,558,884,1,1,,,
01_Assets_Organizados,Dungeon/path_a.glb,Dungeon,path_a.glb,.glb,34316,33.51,0.0327,UNMAPPED,,,,361,391,1,1,,,
01_Assets_Organizados,Dungeon/path_b.glb,Dungeon,path_b.glb,.glb,34292,33.49,0.0327,UNMAPPED,,,,370,386,1,1,,,
01_Assets_Organizados,Dungeon/path_c.glb,Dungeon,path_c.glb,.glb,34768,33.95,0.0332,UNMAPPED,,,,393,436,1,1,,,
01_Assets_Organizados,Dungeon/path_d.glb,Dungeon,path_d.glb,.glb,33500,32.71,0.0319,UNMAPPED,,,,275,300,1,1,,,
01_Assets_Organizados,Dungeon/pickaxe.glb,Dungeon,pickaxe.glb,.glb,32256,31.5,0.0308,UNMAPPED,,,,144,158,1,1,,,
01_Assets_Organizados,Dungeon/pickaxe_gold.glb,Dungeon,pickaxe_gold.glb,.glb,32268,31.51,0.0308,UNMAPPED,,,,144,158,1,1,,,
01_Assets_Organizados,Dungeon/pillar.glb,Dungeon,pillar.glb,.glb,29452,28.76,0.0281,UNMAPPED,,,,136,241,1,1,,,
01_Assets_Organizados,Dungeon/pillar_decorated.glb,Dungeon,pillar_decorated.glb,.glb,40800,39.84,0.0389,UNMAPPED,,,,761,1276,1,1,,,
01_Assets_Organizados,Dungeon/pitchfork.glb,Dungeon,pitchfork.glb,.glb,34932,34.11,0.0333,UNMAPPED,,,,390,399,1,1,,,
01_Assets_Organizados,Dungeon/plaque.glb,Dungeon,plaque.glb,.glb,31832,31.09,0.0304,UNMAPPED,,,,88,160,1,1,,,
01_Assets_Organizados,Dungeon/plaque_candles.glb,Dungeon,plaque_candles.glb,.glb,34584,33.77,0.033,UNMAPPED,,,,418,615,1,1,,,
01_Assets_Organizados,Dungeon/plate.glb,Dungeon,plate.glb,.glb,31928,31.18,0.0304,UNMAPPED,,,,120,143,1,1,,,
01_Assets_Organizados,Dungeon/plate_food_a.glb,Dungeon,plate_food_a.glb,.glb,37164,36.29,0.0354,UNMAPPED,,,,547,558,1,1,,,
01_Assets_Organizados,Dungeon/plate_food_b.glb,Dungeon,plate_food_b.glb,.glb,34460,33.65,0.0329,UNMAPPED,,,,306,334,1,1,,,
01_Assets_Organizados,Dungeon/plate_small.glb,Dungeon,plate_small.glb,.glb,31936,31.19,0.0305,UNMAPPED,,,,120,143,1,1,,,
01_Assets_Organizados,Dungeon/plate_stack.glb,Dungeon,plate_stack.glb,.glb,35240,34.41,0.0336,UNMAPPED,,,,360,427,1,1,,,
01_Assets_Organizados,Dungeon/post.glb,Dungeon,post.glb,.glb,31596,30.86,0.0301,UNMAPPED,,,,92,136,1,1,,,
01_Assets_Organizados,Dungeon/post_lantern.glb,Dungeon,post_lantern.glb,.glb,39608,38.68,0.0378,UNMAPPED,,,,568,693,1,1,,,
01_Assets_Organizados,Dungeon/post_skull.glb,Dungeon,post_skull.glb,.glb,41284,40.32,0.0394,UNMAPPED,,,,776,787,1,1,,,
01_Assets_Organizados,Dungeon/pumpkin_orange.glb,Dungeon,pumpkin_orange.glb,.glb,33284,32.5,0.0317,UNMAPPED,,,,306,212,1,1,,,
01_Assets_Organizados,Dungeon/pumpkin_orange_jackolantern.glb,Dungeon,pumpkin_orange_jackolantern.glb,.glb,34812,34.0,0.0332,UNMAPPED,,,,374,347,1,1,,,
01_Assets_Organizados,Dungeon/pumpkin_orange_small.glb,Dungeon,pumpkin_orange_small.glb,.glb,33496,32.71,0.0319,UNMAPPED,,,,322,229,1,1,,,
01_Assets_Organizados,Dungeon/pumpkin_yellow.glb,Dungeon,pumpkin_yellow.glb,.glb,33292,32.51,0.0317,UNMAPPED,,,,306,212,1,1,,,
01_Assets_Organizados,Dungeon/pumpkin_yellow_jackolantern.glb,Dungeon,pumpkin_yellow_jackolantern.glb,.glb,34808,33.99,0.0332,UNMAPPED,,,,374,347,1,1,,,
01_Assets_Organizados,Dungeon/pumpkin_yellow_small.glb,Dungeon,pumpkin_yellow_small.glb,.glb,33500,32.71,0.0319,UNMAPPED,,,,322,229,1,1,,,
01_Assets_Organizados,Dungeon/ribcage.glb,Dungeon,ribcage.glb,.glb,44328,43.29,0.0423,UNMAPPED,,,,1240,1401,1,1,,,
01_Assets_Organizados,Dungeon/rocks.glb,Dungeon,rocks.glb,.glb,34040,33.24,0.0325,UNMAPPED,,,,146,294,1,1,,,
01_Assets_Organizados,Dungeon/rocks_decorated.glb,Dungeon,rocks_decorated.glb,.glb,43116,42.11,0.0411,UNMAPPED,,,,681,1197,1,1,,,
01_Assets_Organizados,Dungeon/rocks_gold.glb,Dungeon,rocks_gold.glb,.glb,38092,37.2,0.0363,UNMAPPED,,,,307,655,1,1,,,
01_Assets_Organizados,Dungeon/rocks_small.glb,Dungeon,rocks_small.glb,.glb,34000,33.2,0.0324,UNMAPPED,,,,140,292,1,1,,,
01_Assets_Organizados,Dungeon/rubble_half.glb,Dungeon,rubble_half.glb,.glb,33464,32.68,0.0319,UNMAPPED,,,,390,607,1,1,,,
01_Assets_Organizados,Dungeon/rubble_large.glb,Dungeon,rubble_large.glb,.glb,42744,41.74,0.0408,UNMAPPED,,,,788,1200,1,1,,,
01_Assets_Organizados,Dungeon/scaffold_beam_corner.glb,Dungeon,scaffold_beam_corner.glb,.glb,31136,30.41,0.0297,UNMAPPED,,,,36,69,1,1,,,
01_Assets_Organizados,Dungeon/scaffold_beam_wall.glb,Dungeon,scaffold_beam_wall.glb,.glb,30672,29.95,0.0293,UNMAPPED,,,,16,30,1,1,,,
01_Assets_Organizados,Dungeon/scaffold_beams_connected.glb,Dungeon,scaffold_beams_connected.glb,.glb,32220,31.46,0.0307,UNMAPPED,,,,108,188,1,1,,,
01_Assets_Organizados,Dungeon/scaffold_frame_large.glb,Dungeon,scaffold_frame_large.glb,.glb,32764,32.0,0.0312,UNMAPPED,,,,132,256,1,1,,,
01_Assets_Organizados,Dungeon/scaffold_frame_small.glb,Dungeon,scaffold_frame_small.glb,.glb,32820,32.05,0.0313,UNMAPPED,,,,132,256,1,1,,,
01_Assets_Organizados,Dungeon/scaffold_pillar_corner.glb,Dungeon,scaffold_pillar_corner.glb,.glb,31340,30.61,0.0299,UNMAPPED,,,,49,94,1,1,,,
01_Assets_Organizados,Dungeon/scaffold_pillar_wall.glb,Dungeon,scaffold_pillar_wall.glb,.glb,31368,30.63,0.0299,UNMAPPED,,,,52,100,1,1,,,
01_Assets_Organizados,Dungeon/scaffold_pillar_wall_cross.glb,Dungeon,scaffold_pillar_wall_cross.glb,.glb,31732,30.99,0.0303,UNMAPPED,,,,80,142,1,1,,,
01_Assets_Organizados,Dungeon/scaffold_pillar_wall_cross_top.glb,Dungeon,scaffold_pillar_wall_cross_top.glb,.glb,31740,31.0,0.0303,UNMAPPED,,,,80,142,1,1,,,
01_Assets_Organizados,Dungeon/scaffold_pillar_wall_torch.glb,Dungeon,scaffold_pillar_wall_torch.glb,.glb,35496,34.66,0.0339,UNMAPPED,,,,330,511,1,1,,,
01_Assets_Organizados,Dungeon/scaffold_pillars_connected.glb,Dungeon,scaffold_pillars_connected.glb,.glb,32768,32.0,0.0312,UNMAPPED,,,,140,248,1,1,,,
01_Assets_Organizados,Dungeon/scaffold_pillars_connected_torch.glb,Dungeon,scaffold_pillars_connected_torch.glb,.glb,40908,39.95,0.039,UNMAPPED,,,,696,1070,1,1,,,
01_Assets_Organizados,Dungeon/scarecrow.glb,Dungeon,scarecrow.glb,.glb,50984,49.79,0.0486,UNMAPPED,,,,1586,1787,1,1,,,
01_Assets_Organizados,Dungeon/shelf_large.glb,Dungeon,shelf_large.glb,.glb,31692,30.95,0.0302,UNMAPPED,,,,76,142,1,1,,,
01_Assets_Organizados,Dungeon/shelf_small.glb,Dungeon,shelf_small.glb,.glb,31464,30.73,0.03,UNMAPPED,,,,60,110,1,1,,,
01_Assets_Organizados,Dungeon/shelf_small_books.glb,Dungeon,shelf_small_books.glb,.glb,34208,33.41,0.0326,UNMAPPED,,,,216,386,1,1,,,
01_Assets_Organizados,Dungeon/shelf_small_candles.glb,Dungeon,shelf_small_candles.glb,.glb,34072,33.27,0.0325,UNMAPPED,,,,231,329,1,1,,,
01_Assets_Organizados,Dungeon/shelves.glb,Dungeon,shelves.glb,.glb,32948,32.18,0.0314,UNMAPPED,,,,152,284,1,1,,,
01_Assets_Organizados,Dungeon/shelves_decorated.glb,Dungeon,shelves_decorated.glb,.glb,49976,48.8,0.0477,UNMAPPED,,,,1116,1942,1,1,,,
01_Assets_Organizados,Dungeon/shrine.glb,Dungeon,shrine.glb,.glb,30000,29.3,0.0286,UNMAPPED,,,,94,176,1,1,,,
01_Assets_Organizados,Dungeon/shrine_candles.glb,Dungeon,shrine_candles.glb,.glb,34056,33.26,0.0325,UNMAPPED,,,,360,544,1,1,,,
01_Assets_Organizados,Dungeon/sign_both.glb,Dungeon,sign_both.glb,.glb,33752,32.96,0.0322,UNMAPPED,,,,206,317,1,1,,,
01_Assets_Organizados,Dungeon/sign_left.glb,Dungeon,sign_left.glb,.glb,32384,31.62,0.0309,UNMAPPED,,,,126,191,1,1,,,
01_Assets_Organizados,Dungeon/sign_right.glb,Dungeon,sign_right.glb,.glb,32452,31.69,0.0309,UNMAPPED,,,,126,195,1,1,,,
01_Assets_Organizados,Dungeon/skull.glb,Dungeon,skull.glb,.glb,32540,31.78,0.031,UNMAPPED,,,,344,328,1,1,,,
01_Assets_Organizados,Dungeon/skull_candle.glb,Dungeon,skull_candle.glb,.glb,35924,35.08,0.0343,UNMAPPED,,,,542,636,1,1,,,
01_Assets_Organizados,Dungeon/stairs.glb,Dungeon,stairs.glb,.glb,37852,36.96,0.0361,UNMAPPED,,,,358,736,1,1,,,
01_Assets_Organizados,Dungeon/stairs_long.glb,Dungeon,stairs_long.glb,.glb,39696,38.77,0.0379,UNMAPPED,,,,442,928,1,1,,,
01_Assets_Organizados,Dungeon/stairs_long_modular_center.glb,Dungeon,stairs_long_modular_center.glb,.glb,31156,30.43,0.0297,UNMAPPED,,,,54,106,1,1,,,
01_Assets_Organizados,Dungeon/stairs_long_modular_left.glb,Dungeon,stairs_long_modular_left.glb,.glb,35392,34.56,0.0338,UNMAPPED,,,,248,517,1,1,,,
01_Assets_Organizados,Dungeon/stairs_long_modular_right.glb,Dungeon,stairs_long_modular_right.glb,.glb,35408,34.58,0.0338,UNMAPPED,,,,248,517,1,1,,,
01_Assets_Organizados,Dungeon/stairs_modular_center.glb,Dungeon,stairs_modular_center.glb,.glb,31152,30.42,0.0297,UNMAPPED,,,,54,106,1,1,,,
01_Assets_Organizados,Dungeon/stairs_modular_left.glb,Dungeon,stairs_modular_left.glb,.glb,34520,33.71,0.0329,UNMAPPED,,,,206,421,1,1,,,
01_Assets_Organizados,Dungeon/stairs_modular_right.glb,Dungeon,stairs_modular_right.glb,.glb,34588,33.78,0.033,UNMAPPED,,,,206,421,1,1,,,
01_Assets_Organizados,Dungeon/stairs_narrow.glb,Dungeon,stairs_narrow.glb,.glb,37864,36.98,0.0361,UNMAPPED,,,,358,736,1,1,,,
